utc_time,ram_load,glite_ramload,cpu_load,ftp_connections,swap_load,active_jobs,pending_commands,ram_usage,BUpdaterPBS_ram_load,BNotifier_ram_load,java_ram_load,blahpd_ram_load,org.sam.CREAMCE-JobSubmit,org.sam.WN-Bi,org.sam.WN-Csh,org.sam.WN-SoftVer,org.sam.WN-Rep
1350273300,86.212,1779.366,5.5,15,0.00,60,0,64.67,63.586,33.195,466.004,1677.55,0,0,0,0,0
1350273600,85.827,1779.366,5.5,4,0.00,40,0,64.23,63.586,33.195,439.871,1677.55,0,0,0,0,0
1350273900,86.095,1779.374,5.5,13,0.00,64,0,64.76,63.594,33.195,455.418,1677.55,0,0,0,0,0
1350274200,85.81,1779.382,5.5,6,0.00,51,0,64.44,63.602,33.195,436.715,1677.55,0,0,0,0,0
1350274500,85.827,1779.382,5.5,12,0.00,40,0,64.29,63.602,33.195,442.539,1677.55,0,0,0,0,0
1350274800,85.173,1779.386,5.5,2,0.00,39,0,63.79,63.606,33.195,398.062,1677.55,0,0,0,0,0
1350275100,85.341,1779.394,5.5,3,0.00,42,0,63.76,63.613,33.195,408.176,1677.55,0,0,0,0,0
1350275400,86.195,1779.398,5.5,19,0.00,69,0,64.53,63.617,33.195,436.418,1677.55,0,0,0,0,0
1350275700,86.061,1779.409,5.5,12,0.00,39,0,64.41,63.629,33.195,443.277,1677.55,0,0,0,0,0
1350276000,86.329,1779.413,5.5,27,0.00,56,0,64.64,63.633,33.195,444.391,1677.55,0,1,1,1,1
1350276300,85.475,1779.417,5.5,4,0.00,38,0,63.86,63.637,33.195,410.961,1677.55,1,0,0,0,0
1350276600,85.508,1779.417,5.5,12,0.00,40,0,63.96,63.637,33.195,412.852,1677.55,0,0,0,0,0
1350276900,85.927,1779.421,5.5,5,0.00,39,1,64.29,63.641,33.195,430.773,1677.55,0,0,0,0,0
1350277200,85.559,1779.429,5.5,3,0.00,59,0,64.11,63.648,33.195,413.051,1677.55,0,0,0,0,0
1350277500,86.128,1779.441,5.5,13,0.00,83,2,64.42,63.66,33.195,439.844,1677.55,0,0,0,0,0
1350277800,86.279,1779.441,5.5,8,0.00,53,2,64.58,63.66,33.199,448.531,1677.55,0,0,0,0,0
1350278100,86.715,1779.448,5.5,13,0.00,42,0,65.03,63.668,33.195,460.855,1677.55,0,0,0,0,0
1350278400,85.86,1779.448,5.5,2,0.00,40,0,64.48,63.668,33.195,427.953,1677.55,0,0,0,0,0
1350278700,86.313,1779.452,5.5,2,0.00,40,0,64.66,63.672,33.195,458.449,1677.55,0,0,0,0,0
1350279000,85.659,1779.452,5.5,3,0.00,41,0,64.04,63.672,33.195,422.371,1677.55,0,0,0,0,0
1350279300,85.994,1779.468,5.5,15,0.00,65,0,64.18,63.688,33.195,413.027,1677.55,0,0,0,0,0
1350279600,85.709,1779.472,5.5,25,0.00,54,1,63.95,63.691,33.195,406.438,1677.55,0,1,1,1,1
1350279900,86.045,1779.476,5.5,18,0.00,60,0,64.33,63.695,33.195,432.832,1677.55,0,0,0,0,0
1350280200,87.05,1779.487,5.5,22,0.00,57,0,65.17,63.711,33.195,448.902,1677.55,0,0,0,0,0
1350280500,86.112,1779.491,5.5,19,0.00,57,0,64.58,63.711,33.195,419.453,1677.55,0,0,0,0,0
1350280800,86.195,1779.507,5.5,24,0.00,70,1,64.45,63.734,33.195,417.215,1677.55,0,0,0,0,0
1350281100,86.497,1779.519,5.5,18,0.00,76,0,64.91,63.738,33.195,438.355,1677.55,0,0,0,0,0
1350281400,86.748,1779.523,5.5,12,0.00,48,0,65.28,63.742,33.195,447.828,1677.55,0,0,0,0,0
1350281700,86.849,1779.527,5.5,4,0.00,40,0,65.36,63.746,33.195,468.906,1677.55,0,0,0,0,0
1350282000,86.346,1779.53,5.5,4,0.00,36,2,64.85,63.75,33.195,435.465,1677.55,0,0,0,0,0
1350282300,86.48,1779.53,5.5,4,0.00,37,0,64.71,63.75,33.195,447.828,1677.55,0,0,0,0,0
1350282600,86.162,1779.53,5.5,4,0.00,40,0,64.40,63.75,33.195,429.371,1677.55,0,0,0,0,0
1350282900,86.363,1779.538,5.5,13,0.00,37,0,64.91,63.758,33.195,439.59,1677.55,0,0,0,0,0
1350283200,86.346,1779.546,5.5,5,0.00,46,0,64.84,63.766,33.195,440.969,1677.55,1,1,1,1,1
1350283500,86.262,1779.55,5.5,11,0.00,61,0,64.71,63.773,33.195,426.578,1677.55,0,0,0,0,0
1350283800,86.38,1779.558,5.5,12,0.00,39,2,64.77,63.777,33.195,417.5,1677.55,0,0,0,0,0
1350284100,86.145,1779.562,5.5,2,0.00,40,0,64.41,63.785,33.195,432.906,1677.55,0,0,0,0,0
1350284400,86.53,1779.566,5.5,5,0.00,38,0,64.84,63.781,33.195,459.746,1677.55,0,0,0,0,0
1350284700,86.246,1779.566,5.5,7,0.00,42,0,64.32,63.785,33.195,423.988,1677.55,0,0,0,0,0
1350285000,86.212,1779.456,5.5,16,0.00,52,0,64.44,63.789,33.195,425.945,1677.55,0,0,0,0,0
1350285300,85.994,1779.46,5.5,5,0.00,35,0,64.08,63.805,33.195,410.934,1677.55,0,0,0,0,0
1350285600,86.296,1779.46,5.5,13,0.00,54,0,64.47,63.801,33.195,419.199,1677.55,0,0,0,0,0
1350285900,86.564,1779.464,5.5,2,0.00,36,0,65.08,63.805,33.195,449.348,1677.55,0,0,0,0,0
1350286200,86.078,1779.464,5.5,5,0.00,37,0,64.30,63.805,33.195,422.145,1677.55,0,0,0,0,0
1350286500,86.798,1779.472,5.5,4,0.00,38,0,65.32,63.816,33.195,462.43,1677.55,0,0,0,0,0
1350286800,86.38,1779.472,5.5,12,0.00,36,0,64.88,63.813,33.195,432.621,1677.55,1,1,1,1,1
1350287100,85.978,1779.472,5.5,9,0.00,38,1,64.27,63.813,33.195,413.961,1677.55,0,0,0,0,0
1350287400,85.978,1779.476,5.5,5,0.00,38,0,64.28,63.816,33.195,420.293,1677.55,0,0,0,0,0
1350287700,86.028,1779.476,5.5,7,0.00,35,0,64.36,63.816,33.195,423.168,1677.55,0,0,0,0,0
1350288000,86.262,1779.476,5.5,3,0.00,39,0,64.94,63.816,33.195,440.168,1677.55,0,0,0,0,0
1350288300,85.76,1779.48,5.5,5,0.00,41,0,64.32,63.824,33.195,408.227,1677.55,0,0,0,0,0
1350288600,86.514,1779.48,5.5,3,0.00,42,0,64.82,63.82,33.195,452.465,1677.55,0,0,0,0,0
1350288900,86.078,1779.484,5.5,4,0.00,41,0,64.41,63.824,33.195,424.016,1677.55,0,0,0,0,0
1350289200,86.614,1779.491,5.5,13,0.00,58,0,64.90,63.832,33.195,455.375,1677.55,0,0,0,0,0
1350289500,85.978,1779.491,5.5,5,0.00,39,0,64.29,63.832,33.195,416.641,1677.55,0,0,0,0,0
1350289800,85.81,1779.499,5.5,4,0.00,65,0,64.43,63.84,33.195,402.645,1677.55,0,0,0,0,0
1350290100,86.765,1779.519,5.5,13,0.00,40,0,64.98,63.852,33.203,436.309,1677.55,0,0,0,0,0
1350290400,86.112,1779.523,5.5,7,0.00,60,0,64.61,63.852,33.207,410.582,1677.55,0,1,1,1,1
1350290700,86.43,1779.53,5.5,15,0.00,46,0,64.61,63.856,33.211,421.043,1677.55,1,0,0,0,0
1350291000,86.229,1779.538,5.5,14,0.00,40,0,64.42,63.859,33.215,409.695,1677.55,0,0,0,0,0
1350291300,86.179,1779.538,5.5,3,0.00,39,0,64.42,63.859,33.215,426.109,1677.55,0,0,0,0,0
1350291600,86.262,1779.554,5.5,1,0.00,39,0,64.58,63.867,33.223,431.98,1677.55,0,0,0,0,0
1350291900,86.631,1779.554,5.5,2,0.00,38,1,64.83,63.867,33.223,449.402,1677.55,0,0,0,0,0
1350292200,86.849,1779.562,5.5,7,0.00,40,0,65.10,63.871,33.227,467.066,1677.55,0,0,0,0,0
1350292500,86.112,1779.581,5.5,20,0.00,78,0,64.35,63.879,33.238,419.801,1677.55,0,0,0,0,0
1350292800,86.698,1779.593,5.5,13,0.00,71,0,64.89,63.887,33.242,448.266,1677.55,0,0,0,0,0
1350293100,87.234,1779.601,5.5,21,0.00,47,0,65.70,63.891,33.246,447.25,1677.55,0,0,0,0,0
1350293400,86.765,1779.609,5.5,13,0.00,34,0,64.96,63.895,33.25,450.062,1677.55,0,0,0,0,0
1350293700,86.413,1779.609,5.5,6,0.00,36,0,64.62,63.895,33.25,429.465,1677.55,0,0,0,0,0
1350294000,86.112,1779.609,5.5,3,0.00,37,0,64.73,63.895,33.25,412.41,1677.55,0,1,1,1,1
1350294300,86.815,1779.62,5.5,6,0.00,39,0,65.43,63.898,33.258,455.004,1677.55,0,0,0,0,0
1350294600,86.43,1779.62,5.5,8,0.00,41,0,64.61,63.898,33.258,428.219,1677.55,0,0,0,0,0
1350294900,86.279,1779.632,5.5,3,0.00,36,0,64.69,63.906,33.262,435.0,1677.55,0,0,0,0,0
1350295200,86.447,1779.632,5.5,3,0.00,37,0,64.65,63.906,33.262,434.359,1677.55,0,0,0,0,0
1350295500,86.413,1779.64,5.5,7,0.00,37,3,64.53,63.91,33.266,424.668,1677.55,0,0,0,0,0
1350295800,86.346,1779.652,5.5,7,0.00,37,0,64.90,63.914,33.273,421.965,1677.55,0,0,0,0,0
1350296100,86.648,1779.659,5.5,22,0.00,55,0,64.75,63.918,33.277,425.691,1677.55,0,0,0,0,0
1350296400,86.664,1779.679,5.5,15,0.00,34,1,65.18,63.93,33.285,430.648,1677.55,0,0,0,0,0
1350296700,87.15,1779.691,5.5,13,0.00,34,0,65.60,63.934,33.293,465.566,1677.55,0,0,0,0,0
1350297000,86.698,1779.702,5.5,3,0.00,38,0,64.74,63.945,33.297,435.016,1677.55,0,0,0,0,0
1350297300,86.631,1779.702,5.5,3,0.00,38,0,64.77,63.941,33.297,439.379,1677.55,0,1,1,1,0
1350297600,86.38,1779.71,5.5,6,0.00,36,2,64.51,63.945,33.301,424.125,1677.55,1,0,0,0,1
1350297900,87.217,1779.71,5.5,7,0.00,39,0,65.34,63.945,33.301,466.164,1677.55,0,0,0,0,0
1350298200,86.43,1779.722,5.5,5,0.00,58,0,64.56,63.949,33.309,426.812,1677.55,0,0,0,0,0
1350298500,86.648,1779.73,5.5,2,0.00,35,0,64.77,63.953,33.313,439.195,1677.55,0,0,0,0,0
1350298800,86.798,1779.741,5.5,13,0.00,48,0,65.30,63.961,33.316,440.574,1677.55,0,0,0,0,0
1350299100,87.134,1779.761,5.5,30,0.00,48,0,65.19,63.969,33.328,460.949,1677.55,0,0,0,0,0
1350299400,87.117,1779.78,5.5,13,0.00,70,0,65.54,63.981,33.336,431.262,1677.55,0,0,0,0,0
1350299700,86.832,1779.792,5.5,11,0.00,35,0,64.93,63.984,33.344,444.484,1677.55,0,0,0,0,0
1350300000,86.765,1779.8,5.5,7,0.00,53,0,65.00,63.988,33.348,437.504,1677.55,0,0,0,0,0
1350300300,87.402,1779.8,5.5,14,0.00,35,1,65.42,63.988,33.348,450.848,1677.55,0,0,0,0,0
1350300600,86.614,1779.8,5.5,7,0.00,36,0,64.66,63.988,33.348,424.102,1677.55,0,0,0,0,0
1350300900,87.033,1779.8,5.5,6,0.00,38,0,65.52,63.988,33.348,444.16,1677.55,0,0,0,0,0
1350301200,86.648,1779.812,5.5,6,0.00,38,0,64.72,63.996,33.352,427.988,1677.55,0,1,1,1,1
1350301500,86.782,1779.812,5.5,5,0.00,40,0,64.85,63.996,33.352,435.707,1677.55,1,0,0,0,0
1350301800,86.715,1779.82,5.5,5,0.00,38,2,64.71,64.0,33.356,424.785,1677.55,0,0,0,0,0
1350302100,86.715,1779.823,5.5,3,0.00,40,0,65.23,64.0,33.359,431.02,1677.55,0,0,0,0,0
1350302400,87.067,1779.831,5.5,4,0.00,39,0,65.23,64.004,33.363,451.973,1677.55,0,0,0,0,0
1350302700,86.731,1779.831,5.5,6,0.00,41,0,64.81,64.004,33.363,428.238,1677.55,0,0,0,0,0
1350303000,87.201,1779.839,5.5,6,0.00,39,0,65.26,64.008,33.367,459.332,1677.55,0,0,0,0,0
1350303300,87.502,1779.87,5.5,26,0.00,78,0,65.78,64.023,33.383,466.836,1677.55,0,0,0,0,0
1350303600,87.619,1779.878,5.5,29,0.00,86,0,65.42,64.027,33.387,427.094,1677.55,0,0,0,0,0
1350303900,86.916,1779.909,5.5,21,0.00,36,0,65.32,64.043,33.402,411.637,1677.55,0,0,0,0,0
1350304200,86.899,1779.948,5.5,18,0.00,59,0,64.99,64.063,33.422,418.305,1677.55,0,0,0,0,0
1350304500,87.586,1779.98,5.5,31,0.00,78,0,65.57,64.078,33.438,426.75,1677.55,0,1,1,1,0
1350304800,86.849,1748.82,5.5,14,0.00,38,0,64.75,32.918,33.438,451.051,1677.55,0,0,0,0,1
1350305100,87.351,1780.347,5.5,3,0.00,39,0,65.81,64.445,33.438,457.203,1677.55,1,0,0,0,0
1350305400,86.899,1780.351,5.5,4,0.00,38,1,64.88,64.449,33.438,430.305,1677.55,0,0,0,0,0
1350305700,87.686,1780.351,5.5,5,0.00,38,0,65.67,64.449,33.438,475.746,1677.55,0,0,0,0,0
1350306000,87.117,1780.355,5.5,5,0.00,35,0,65.05,64.453,33.438,439.855,1677.55,0,0,0,0,0
1350306300,87.268,1780.355,5.5,5,0.00,41,0,65.26,64.453,33.438,450.121,1677.55,0,0,0,0,0
1350306600,87.1,1780.362,5.5,4,0.00,38,1,65.08,64.461,33.438,438.008,1677.55,0,0,0,0,0
1350306900,87.502,1780.37,5.5,12,0.00,77,0,65.51,64.469,33.438,450.141,1677.55,0,0,0,0,0
1350307200,87.519,1780.374,5.5,22,0.00,58,0,65.65,64.477,33.441,434.77,1677.55,0,0,0,0,0
1350307500,87.804,1780.39,5.5,22,0.00,55,0,66.16,64.492,33.438,451.535,1677.55,0,0,0,0,0
1350307800,87.301,1780.39,5.5,14,0.00,38,0,65.19,64.488,33.438,444.559,1677.55,0,0,0,0,0
1350308100,88.038,1780.398,5.5,14,0.00,55,0,65.70,64.496,33.438,460.027,1677.55,0,0,0,0,0
1350308400,87.77,1780.409,5.5,21,0.00,38,0,66.06,64.508,33.438,444.945,1677.55,0,1,1,1,1
1350308700,87.318,1780.413,5.5,14,0.00,41,0,65.25,64.519,33.438,446.883,1677.55,0,0,0,0,0
1350309000,87.217,1780.413,5.5,6,0.00,40,0,65.08,64.512,33.438,431.559,1677.55,0,0,0,0,0
1350309300,87.586,1780.417,5.5,7,0.00,41,0,66.03,64.516,33.438,454.926,1677.55,0,0,0,0,0
1350309600,87.402,1780.429,5.5,8,0.00,56,0,65.16,64.527,33.438,429.449,1677.55,0,0,0,0,0
1350309900,86.815,1780.441,5.5,2,0.00,59,1,64.68,64.543,33.438,408.324,1677.55,0,0,0,0,0
1350310200,87.167,1780.448,5.5,2,0.00,38,0,64.99,64.543,33.438,428.797,1677.55,0,0,0,0,0
1350310500,86.983,1780.448,5.5,1,0.00,37,0,65.14,64.547,33.438,438.48,1677.55,0,0,0,0,0
1350310800,87.435,1780.448,5.5,3,0.00,39,0,65.29,64.547,33.438,445.391,1677.55,0,0,0,0,0
1350311100,87.268,1780.452,5.5,3,0.00,38,1,65.69,64.551,33.438,433.91,1677.55,0,0,0,0,0
1350311400,87.268,1780.456,5.5,4,0.00,78,0,65.02,64.555,33.438,423.395,1677.55,0,0,0,0,0
1350311700,87.519,1780.468,5.5,2,0.00,61,0,65.32,64.566,33.438,443.668,1677.55,0,0,0,0,0
1350312000,88.357,1780.468,5.5,11,0.00,63,6,65.83,64.578,33.438,449.934,1677.55,0,1,1,1,1
1350312300,86.949,1780.484,5.5,1,0.00,41,0,65.29,64.586,33.438,408.852,1677.55,1,0,0,0,0
1350312600,87.117,1780.487,5.5,12,0.00,42,0,64.93,64.586,33.438,423.91,1677.55,0,0,0,0,0
1350312900,87.536,1780.487,5.5,4,0.00,44,0,65.83,64.586,33.438,441.398,1677.55,0,0,0,0,0
1350313200,87.083,1780.491,5.5,4,0.00,46,0,65.25,64.59,33.438,436.191,1677.55,0,0,0,0,0
1350313500,87.167,1780.491,5.5,11,0.00,43,0,65.58,64.594,33.438,416.047,1677.55,0,0,0,0,0
1350313800,87.536,1780.495,5.5,10,0.00,43,0,65.32,64.594,33.438,438.133,1677.55,0,0,0,0,0
1350314100,87.485,1780.499,5.5,6,0.00,41,0,65.25,64.598,33.438,438.566,1677.55,0,0,0,0,0
1350314400,87.77,1780.499,5.5,5,0.00,42,0,65.56,64.598,33.441,452.648,1677.55,0,0,0,0,0
1350314700,87.385,1780.503,5.5,4,0.00,39,0,65.13,64.602,33.438,429.531,1677.55,0,0,0,0,0
1350315000,87.435,1780.515,5.5,13,0.00,60,0,65.79,64.613,33.438,429.949,1677.55,0,0,0,0,0
1350315300,88.105,1780.515,5.5,13,0.00,44,0,65.76,64.613,33.438,451.109,1677.55,0,1,1,1,0
1350315600,87.569,1780.523,5.5,4,0.00,69,0,65.48,64.621,33.438,441.922,1677.55,1,0,0,0,1
1350315900,87.335,1780.53,5.5,20,0.00,63,0,65.20,64.629,33.438,404.832,1677.55,0,0,0,0,0
1350316200,87.569,1780.554,5.5,11,0.00,77,0,65.03,64.644,33.438,402.492,1677.55,0,0,0,0,0
1350316500,87.368,1780.558,5.5,21,0.00,79,0,65.63,64.656,33.438,399.445,1677.55,0,0,0,0,0
1350316800,87.217,1780.57,5.5,1,0.00,41,0,65.52,64.668,33.438,408.73,1677.55,0,0,0,0,0
1350317100,86.899,1780.573,5.5,12,0.00,47,0,65.07,64.676,33.438,418.086,1677.55,0,0,0,0,0
1350317400,87.686,1780.573,5.5,2,0.00,36,0,65.42,64.672,33.438,446.207,1677.55,0,0,0,0,0
1350317700,86.648,1780.577,5.5,4,0.00,36,0,64.99,64.676,33.438,415.16,1677.55,0,0,0,0,0
1350318000,87.016,1780.577,5.5,2,0.00,38,1,65.37,64.676,33.438,401.402,1677.55,0,0,0,0,0
1350318300,87.033,1780.581,5.5,4,0.00,40,0,65.25,64.68,33.438,431.82,1677.55,0,0,0,0,0
1350318600,87.72,1780.585,5.5,4,0.00,41,0,65.19,64.684,33.438,426.582,1677.55,0,0,0,0,0
1350318900,87.887,1780.585,5.5,3,0.00,40,0,65.42,64.684,33.438,443.004,1677.55,0,1,1,1,0
1350319200,87.134,1780.589,5.5,4,0.00,41,0,64.90,64.688,33.438,412.312,1677.55,0,0,0,0,1
1350319500,87.938,1780.589,5.5,6,0.00,37,0,65.62,64.688,33.438,451.961,1677.55,1,0,0,0,0
1350319800,87.971,1780.593,5.5,7,0.00,39,0,65.60,64.695,33.438,447.77,1677.55,0,0,0,0,0
1350320100,88.021,1780.616,5.5,14,0.00,79,0,66.06,64.715,33.438,416.371,1677.55,0,0,0,0,0
1350320400,87.067,1780.745,5.5,23,0.00,60,0,65.94,64.723,33.438,424.906,1677.55,0,0,0,0,0
1350320700,87.954,1780.761,5.5,19,0.00,61,1,65.57,64.738,33.438,441.906,1677.55,0,0,0,0,0
1350321000,87.938,1780.706,5.5,31,0.00,68,0,66.29,64.742,33.438,410.027,1677.55,0,0,0,0,0
1350321300,87.753,1780.718,5.5,11,0.00,40,0,65.99,64.754,33.438,416.887,1677.55,0,0,0,0,0
1350321600,88.172,1780.726,5.5,18,0.00,58,0,66.36,64.762,33.438,428.461,1677.55,0,0,0,0,0
1350321900,87.301,1780.734,5.5,14,0.00,58,0,64.91,64.769,33.438,405.809,1677.55,0,0,0,0,0
1350322200,87.921,1780.734,5.5,12,0.00,36,0,66.17,64.769,33.438,425.273,1677.55,0,0,0,0,0
1350322500,88.491,1780.741,5.5,21,0.00,51,0,65.94,64.777,33.438,434.199,1677.55,0,1,1,1,0
1350322800,88.072,1780.741,5.5,11,0.00,28,2,65.65,64.777,33.438,431.461,1677.55,0,0,0,0,1
1350323100,88.021,1780.749,5.5,11,0.00,27,0,65.65,64.785,33.438,447.625,1677.55,0,0,0,0,0
1350323400,87.854,1780.749,5.5,4,0.00,31,0,65.47,64.785,33.438,434.898,1677.55,0,0,0,0,0
1350323700,87.636,1780.757,5.5,5,0.00,52,0,65.24,64.793,33.438,419.906,1677.55,0,0,0,0,0
1350324000,87.82,1780.765,5.5,16,0.00,66,0,65.31,64.801,33.438,403.766,1677.55,0,0,0,0,0
1350324300,88.591,1780.769,5.5,11,0.00,43,0,66.83,64.805,33.438,454.727,1677.55,0,0,0,0,0
1350324600,89.11,1780.784,5.5,19,0.00,85,0,66.48,64.82,33.438,460.312,1677.55,0,0,0,0,0
1350324900,88.038,1780.788,5.5,20,0.00,51,0,65.45,64.824,33.438,416.383,1677.55,0,0,0,0,0
1350325200,88.005,1780.792,5.5,1,0.00,38,0,65.37,64.828,33.438,425.055,1677.55,0,0,0,0,0
1350325500,87.402,1780.8,5.5,1,0.00,50,0,65.22,64.836,33.438,413.879,1677.55,0,0,0,0,0
1350325800,88.842,1780.808,5.5,3,0.00,40,0,67.08,64.84,33.438,479.094,1677.55,0,0,0,0,0
1350326100,88.239,1780.804,5.5,10,0.00,53,0,65.76,64.84,33.438,447.09,1677.55,0,1,1,1,0
1350326400,88.206,1780.812,5.5,3,0.00,41,1,65.69,64.848,33.438,436.316,1677.55,0,0,0,0,0
1350326700,88.005,1780.82,5.5,13,0.00,34,0,65.48,64.856,33.438,422.777,1677.55,1,0,0,0,0
1350327000,87.921,1780.823,5.5,16,0.00,51,0,65.70,64.863,33.438,426.949,1677.55,0,0,0,0,0
1350327300,88.038,1780.831,5.5,7,0.00,51,0,66.29,64.867,33.438,433.688,1677.55,0,0,0,0,0
1350327600,88.306,1780.851,5.5,33,0.00,87,0,66.53,64.883,33.438,411.715,1677.55,0,0,0,0,0
1350327900,89.412,1780.859,5.5,31,0.00,34,0,66.82,64.898,33.438,472.074,1677.55,0,0,0,0,0
1350328200,88.289,1780.859,5.5,19,0.00,33,0,65.99,64.894,33.438,441.406,1677.55,0,0,0,0,0
1350328500,87.653,1780.859,5.5,4,0.00,33,0,65.87,64.894,33.438,445.031,1677.55,0,0,0,0,0
1350328800,88.608,1780.862,5.5,5,0.00,35,0,66.83,64.898,33.438,454.707,1677.55,0,0,0,0,0
1350329100,88.424,1780.862,5.5,7,0.00,34,0,66.63,64.898,33.438,441.867,1677.55,0,0,0,0,0
1350329400,87.971,1780.874,5.5,13,0.00,39,0,66.11,64.91,33.438,425.535,1677.55,0,0,0,0,0
1350329700,88.289,1780.89,5.5,20,0.00,71,0,66.30,64.93,33.438,421.578,1677.55,0,1,1,1,0
1350330000,87.536,1780.89,5.5,12,0.00,38,0,66.01,64.926,33.438,421.594,1677.55,0,0,0,0,0
1350330300,88.005,1780.89,5.5,7,0.00,31,0,66.19,64.926,33.438,437.902,1677.55,1,0,0,0,0
1350330600,88.122,1780.902,5.5,9,0.00,51,0,66.32,64.938,33.438,448.633,1677.55,0,0,0,0,0
1350330900,87.971,1780.905,5.5,8,0.00,69,0,66.12,64.941,33.438,437.605,1677.55,0,0,0,0,0
1350331200,88.088,1780.913,5.5,1,0.00,52,0,66.39,64.949,33.438,454.934,1677.55,0,0,0,0,0
1350331500,87.887,1780.921,5.5,2,0.00,41,0,65.93,64.957,33.438,429.074,1677.55,0,0,0,0,0
1350331800,87.954,1780.929,5.5,1,0.00,63,0,66.18,64.965,33.438,446.238,1677.55,0,0,0,0,0
1350332100,87.703,1780.933,5.5,22,0.00,85,0,65.81,64.969,33.438,405.551,1677.55,0,0,0,0,0
1350332400,87.72,1780.945,5.5,13,0.00,45,0,65.89,64.981,33.438,421.078,1677.55,0,0,0,0,0
1350332700,87.636,1780.948,5.5,11,0.00,64,0,65.79,64.984,33.438,418.617,1677.55,0,0,0,0,0
1350333000,88.407,1780.952,5.5,21,0.00,72,0,66.40,64.988,33.438,438.328,1677.55,0,0,0,0,0
1350333300,87.67,1780.968,5.5,21,0.00,76,0,65.84,65.004,33.438,417.688,1677.55,0,1,1,1,0
1350333600,88.859,1780.976,5.5,21,0.00,54,0,67.25,65.004,33.438,457.102,1677.55,1,0,0,0,1
1350333900,87.988,1780.972,5.6,13,0.00,55,0,66.12,65.012,33.438,431.875,1677.55,0,0,0,0,0
1350334200,88.155,1780.972,5.6,1,0.00,45,0,66.37,65.008,33.438,447.066,1677.55,0,0,0,0,0
1350334500,88.021,1780.976,5.6,3,0.00,51,0,66.13,65.012,33.438,432.582,1677.55,0,0,0,0,0
1350334800,88.491,1780.98,5.6,21,0.00,54,0,67.18,65.019,33.438,469.426,1677.55,0,0,0,0,0
1350335100,88.759,1780.984,5.6,16,0.00,56,0,66.27,65.019,33.438,432.848,1677.55,0,0,0,0,0
1350335400,88.424,1780.987,5.6,3,0.00,40,0,66.17,65.023,33.438,425.805,1677.55,0,0,0,0,0
1350335700,88.993,1780.995,5.6,21,0.00,52,0,66.61,65.031,33.441,433.789,1677.55,0,0,0,0,0
1350336000,88.44,1780.995,5.6,11,0.00,51,0,66.08,65.031,33.438,425.922,1677.55,0,0,0,0,0
1350336300,88.373,1780.995,5.6,1,0.00,49,0,66.39,65.035,33.438,418.945,1677.55,0,0,0,0,0
1350336600,88.809,1781.003,5.6,11,0.00,41,0,66.41,65.039,33.438,440.66,1677.55,0,0,0,0,0
1350336900,89.094,1781.003,5.6,10,0.00,37,0,66.46,65.039,33.438,439.207,1677.55,0,1,1,1,0
1350337200,89.429,1781.007,5.6,11,0.00,54,0,66.67,65.051,33.438,430.121,1677.55,0,0,0,0,1
1350337500,88.826,1781.011,5.6,11,0.00,54,0,66.37,65.047,33.438,445.898,1677.55,0,0,0,0,0
1350337800,88.943,1781.011,5.6,5,0.00,38,0,66.70,65.047,33.438,457.238,1677.55,0,0,0,0,0
1350338100,88.96,1781.023,5.6,21,0.00,51,0,66.42,65.055,33.441,434.902,1677.55,0,0,0,0,0
1350338400,88.759,1781.027,5.6,3,0.00,42,1,66.29,65.055,33.441,444.039,1677.55,0,0,0,0,0
1350338700,88.893,1781.03,5.6,9,0.00,40,0,66.57,65.059,33.449,450.871,1677.55,0,0,0,0,0
1350339000,89.63,1781.034,5.6,15,0.00,48,0,67.17,65.059,33.449,473.086,1677.55,0,0,0,0,0
1350339300,88.608,1781.034,5.6,11,0.00,35,0,66.24,65.059,33.449,434.719,1677.55,0,0,0,0,0
1350339600,88.457,1781.05,5.6,9,0.00,39,0,66.14,65.066,33.457,423.547,1677.55,0,0,0,0,0
1350339900,88.591,1781.062,5.6,1,0.00,53,0,66.21,65.07,33.465,429.402,1677.55,0,0,0,0,0
1350340200,88.373,1781.011,5.6,11,0.00,41,0,65.88,65.07,33.465,417.543,1677.55,0,0,0,0,0
1350340500,89.295,1781.007,5.6,6,0.00,38,0,66.66,65.07,33.465,464.379,1677.55,0,0,0,0,0
1350340800,88.943,1781.011,5.6,1,0.00,49,0,66.43,65.078,33.469,449.793,1677.55,1,1,1,1,1
1350341100,88.909,1781.011,5.6,11,0.00,38,0,66.53,65.078,33.469,449.496,1677.55,0,0,0,0,0
1350341400,88.591,1781.019,5.6,7,0.00,44,0,66.21,65.082,33.473,429.441,1677.55,0,0,0,0,0
1350341700,88.826,1781.019,5.6,4,0.00,52,0,66.32,65.082,33.477,442.582,1677.55,0,0,0,0,0
1350342000,88.926,1781.027,5.6,10,0.00,43,0,66.34,65.086,33.473,432.043,1677.55,0,0,0,0,0
1350342300,89.211,1781.027,5.6,19,0.00,52,0,66.75,65.09,33.481,436.355,1677.55,0,0,0,0,0
1350342600,89.094,1781.03,5.6,2,0.00,51,0,66.56,65.09,33.477,455.559,1677.55,0,0,0,0,0
1350342900,88.708,1781.03,5.6,11,0.00,37,0,66.20,65.094,33.477,433.465,1677.55,0,0,0,0,0
1350343200,89.328,1781.042,5.6,20,0.00,51,2,66.68,65.094,33.484,444.367,1677.55,0,0,0,0,0
